GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
02,2000,Alaska,USA,626932.0,9.4,83091.0,37.5,720.0,51571.0,144200.0,24.8,67.6,3.36,4.12,15.39,3.95,0.51,4.86,0.21,,,,,0,0,0
02,2001,Alaska,USA,626932.0,9.4,84311.0,37.5,720.0,51571.0,144200.0,24.8,67.6,3.36,4.12,15.39,3.95,0.51,4.86,0.21,,,,,0,0,0
02,2002,Alaska,USA,626932.0,9.4,85531.0,37.5,720.0,51571.0,144200.0,24.8,67.6,3.36,4.12,15.39,3.95,0.51,4.86,0.21,,,,,0,0,0
02,2003,Alaska,USA,626932.0,9.4,86752.0,37.5,720.0,51571.0,144200.0,24.8,67.6,3.36,4.12,15.39,3.95,0.51,4.86,0.21,,,,,0,0,0
02,2004,Alaska,USA,626932.0,9.4,87972.0,37.5,720.0,51571.0,144200.0,24.8,67.6,3.36,4.12,15.39,3.95,0.51,4.86,0.21,,,,,0,0,0
02,2005,Alaska,USA,683142.0,6.88,89192.0,36.25,949.0,64635.0,221300.0,27.1,65.63,3.56,5.81,13.18,4.57,0.6,6.53,0.11,,,,,0,0,0
02,2006,Alaska,USA,683142.0,6.88,90412.0,36.25,949.0,64635.0,221300.0,27.1,65.63,3.56,5.81,13.18,4.57,0.6,6.53,0.11,,,,,0,0,0
02,2007,Alaska,USA,683142.0,6.88,91632.0,36.25,949.0,64635.0,221300.0,27.1,65.63,3.56,5.81,13.18,4.57,0.6,6.53,0.11,,,,,0,0,0
02,2008,Alaska,USA,683142.0,6.88,92853.0,36.25,949.0,64635.0,221300.0,27.1,65.63,3.56,5.81,13.18,4.57,0.6,6.53,0.11,2256.0,,,2.43,0,0,0
02,2009,Alaska,USA,683142.0,6.88,94073.0,36.25,949.0,64635.0,221300.0,27.1,65.63,3.56,5.81,13.18,4.57,0.6,6.53,0.11,1978.0,,,2.1,0,0,0
02,2010,Alaska,USA,710231.0,6.59,95293.0,36.93,1065.0,69917.0,237900.0,27.9,64.11,3.09,5.53,14.44,5.27,1.02,6.39,0.16,2011.0,,,2.11,0,0,0
02,2011,Alaska,USA,733375.0,6.98,96895.0,36.62,1146.0,72515.0,250000.0,28.2,62.38,3.24,6.52,13.42,5.78,1.17,7.36,0.13,1822.0,,,1.88,0,0,0
02,2012,Alaska,USA,733375.0,6.98,98497.0,36.62,1146.0,72515.0,250000.0,28.2,62.38,3.24,6.52,13.42,5.78,1.17,7.36,0.13,1937.0,,,1.97,0,0,0
02,2013,Alaska,USA,733375.0,6.98,100099.0,36.62,1146.0,72515.0,250000.0,28.2,62.38,3.24,6.52,13.42,5.78,1.17,7.36,0.13,1942.0,,,1.94,0,0,0
02,2014,Alaska,USA,733375.0,6.98,101701.0,36.62,1146.0,72515.0,250000.0,28.2,62.38,3.24,6.52,13.42,5.78,1.17,7.36,0.13,1981.0,,,1.95,0,0,0
02,2015,Alaska,USA,733375.0,6.98,103303.0,36.62,1146.0,72515.0,250000.0,28.2,62.38,3.24,6.52,13.42,5.78,1.17,7.36,0.13,2065.0,,,2.0,0,0,0
02,2016,Alaska,USA,733375.0,6.98,104905.0,36.62,1146.0,72515.0,250000.0,28.2,62.38,3.24,6.52,13.42,5.78,1.17,7.36,0.13,2064.0,,,1.97,0,0,0
02013,2000,Aleutians East Borough,Alaska,2697.0,21.83,220.0,41.83,710.0,47875.0,99500.0,18.6,19.32,1.56,12.57,37.04,26.4,0.3,2.71,0.11,,,,,0,0,1
02013,2001,Aleutians East Borough,Alaska,2697.0,21.83,225.0,41.83,710.0,47875.0,99500.0,18.6,19.32,1.56,12.57,37.04,26.4,0.3,2.71,0.11,,,,,0,0,1
02013,2002,Aleutians East Borough,Alaska,2697.0,21.83,230.0,41.83,710.0,47875.0,99500.0,18.6,19.32,1.56,12.57,37.04,26.4,0.3,2.71,0.11,,,,,0,0,1
02013,2003,Aleutians East Borough,Alaska,2697.0,21.83,234.0,41.83,710.0,47875.0,99500.0,18.6,19.32,1.56,12.57,37.04,26.4,0.3,2.71,0.11,,,,,0,0,1
02013,2004,Aleutians East Borough,Alaska,2697.0,21.83,239.0,41.83,710.0,47875.0,99500.0,18.6,19.32,1.56,12.57,37.04,26.4,0.3,2.71,0.11,,,,,0,0,1
02013,2005,Aleutians East Borough,Alaska,2959.0,8.37,244.0,58.59,654.0,56250.0,122100.0,18.0,9.97,9.83,9.5,17.17,47.48,0.34,5.58,0.14,,,,,0,0,1
02013,2006,Aleutians East Borough,Alaska,2959.0,8.37,249.0,58.59,654.0,56250.0,122100.0,18.0,9.97,9.83,9.5,17.17,47.48,0.34,5.58,0.14,,,,,0,0,1
02013,2007,Aleutians East Borough,Alaska,2959.0,8.37,254.0,58.59,654.0,56250.0,122100.0,18.0,9.97,9.83,9.5,17.17,47.48,0.34,5.58,0.14,,,,,0,0,1
02013,2008,Aleutians East Borough,Alaska,2959.0,8.37,258.0,58.59,654.0,56250.0,122100.0,18.0,9.97,9.83,9.5,17.17,47.48,0.34,5.58,0.14,0.0,,,0.0,0,0,1
02013,2009,Aleutians East Borough,Alaska,2959.0,8.37,263.0,58.59,654.0,56250.0,122100.0,18.0,9.97,9.83,9.5,17.17,47.48,0.34,5.58,0.14,0.0,,,0.0,0,0,1
02013,2010,Aleutians East Borough,Alaska,3141.0,6.28,268.0,48.46,847.0,58125.0,120900.0,20.6,13.53,6.75,12.26,27.67,35.43,0.6,3.72,0.03,0.0,,,0.0,0,0,1
02013,2011,Aleutians East Borough,Alaska,3304.0,12.74,270.0,46.52,930.0,61518.0,126100.0,22.0,14.98,9.17,12.05,29.0,30.51,1.12,3.18,0.0,0.0,,,0.0,0,0,1
02013,2012,Aleutians East Borough,Alaska,3304.0,12.74,272.0,46.52,930.0,61518.0,126100.0,22.0,14.98,9.17,12.05,29.0,30.51,1.12,3.18,0.0,1.0,,,0.37,0,0,1
02013,2013,Aleutians East Borough,Alaska,3304.0,12.74,274.0,46.52,930.0,61518.0,126100.0,22.0,14.98,9.17,12.05,29.0,30.51,1.12,3.18,0.0,0.0,,,0.0,0,0,1
02013,2014,Aleutians East Borough,Alaska,3304.0,12.74,276.0,46.52,930.0,61518.0,126100.0,22.0,14.98,9.17,12.05,29.0,30.51,1.12,3.18,0.0,0.0,,,0.0,0,0,1
02013,2015,Aleutians East Borough,Alaska,3304.0,12.74,278.0,46.52,930.0,61518.0,126100.0,22.0,14.98,9.17,12.05,29.0,30.51,1.12,3.18,0.0,0.0,,,0.0,0,0,1
02013,2016,Aleutians East Borough,Alaska,3304.0,12.74,280.0,46.52,930.0,61518.0,126100.0,22.0,14.98,9.17,12.05,29.0,30.51,1.12,3.18,0.0,1.0,,,0.36,0,0,1
02016,2000,Aleutians West Census Area,Alaska,5465.0,11.88,917.0,72.2,892.0,61406.0,93400.0,17.4,37.68,3.02,10.48,20.79,24.48,0.6,2.87,0.07,,,,,0,0,1
02016,2001,Aleutians West Census Area,Alaska,5465.0,11.88,907.0,72.2,892.0,61406.0,93400.0,17.4,37.68,3.02,10.48,20.79,24.48,0.6,2.87,0.07,,,,,0,0,1
02016,2002,Aleutians West Census Area,Alaska,5465.0,11.88,898.0,72.2,892.0,61406.0,93400.0,17.4,37.68,3.02,10.48,20.79,24.48,0.6,2.87,0.07,,,,,0,0,1
02016,2003,Aleutians West Census Area,Alaska,5465.0,11.88,888.0,72.2,892.0,61406.0,93400.0,17.4,37.68,3.02,10.48,20.79,24.48,0.6,2.87,0.07,,,,,0,0,1
02016,2004,Aleutians West Census Area,Alaska,5465.0,11.88,879.0,72.2,892.0,61406.0,93400.0,17.4,37.68,3.02,10.48,20.79,24.48,0.6,2.87,0.07,,,,,0,0,1
02016,2005,Aleutians West Census Area,Alaska,5505.0,2.71,869.0,70.52,1239.0,72989.0,165400.0,22.5,33.82,10.17,16.06,6.7,27.74,2.4,3.11,0.0,,,,,0,0,1
02016,2006,Aleutians West Census Area,Alaska,5505.0,2.71,859.0,70.52,1239.0,72989.0,165400.0,22.5,33.82,10.17,16.06,6.7,27.74,2.4,3.11,0.0,,,,,0,0,1
02016,2007,Aleutians West Census Area,Alaska,5505.0,2.71,850.0,70.52,1239.0,72989.0,165400.0,22.5,33.82,10.17,16.06,6.7,27.74,2.4,3.11,0.0,,,,,0,0,1
02016,2008,Aleutians West Census Area,Alaska,5505.0,2.71,840.0,70.52,1239.0,72989.0,165400.0,22.5,33.82,10.17,16.06,6.7,27.74,2.4,3.11,0.0,2.0,,,0.24,0,0,1
02016,2009,Aleutians West Census Area,Alaska,5505.0,2.71,831.0,70.52,1239.0,72989.0,165400.0,22.5,33.82,10.17,16.06,6.7,27.74,2.4,3.11,0.0,1.0,,,0.12,0,0,1
02016,2010,Aleutians West Census Area,Alaska,5561.0,3.45,821.0,67.74,1210.0,77292.0,204700.0,22.0,31.38,5.72,13.06,15.12,28.32,1.83,4.48,0.09,1.0,,,0.12,0,0,1
02016,2011,Aleutians West Census Area,Alaska,5684.0,5.81,826.0,67.75,1270.0,84306.0,217500.0,19.4,27.76,4.61,10.96,12.95,36.77,2.45,4.4,0.11,1.0,,,0.12,0,0,1
02016,2012,Aleutians West Census Area,Alaska,5684.0,5.81,830.0,67.75,1270.0,84306.0,217500.0,19.4,27.76,4.61,10.96,12.95,36.77,2.45,4.4,0.11,1.0,,,0.12,0,0,1
02016,2013,Aleutians West Census Area,Alaska,5684.0,5.81,835.0,67.75,1270.0,84306.0,217500.0,19.4,27.76,4.61,10.96,12.95,36.77,2.45,4.4,0.11,2.0,,,0.24,0,0,1
02016,2014,Aleutians West Census Area,Alaska,5684.0,5.81,840.0,67.75,1270.0,84306.0,217500.0,19.4,27.76,4.61,10.96,12.95,36.77,2.45,4.4,0.11,2.0,,,0.24,0,0,1
02016,2015,Aleutians West Census Area,Alaska,5684.0,5.81,844.0,67.75,1270.0,84306.0,217500.0,19.4,27.76,4.61,10.96,12.95,36.77,2.45,4.4,0.11,1.0,,,0.12,0,0,1
02016,2016,Aleutians West Census Area,Alaska,5684.0,5.81,849.0,67.75,1270.0,84306.0,217500.0,19.4,27.76,4.61,10.96,12.95,36.77,2.45,4.4,0.11,0.0,,,0.0,0,0,1
02020,2000,Anchorage Municipality,Alaska,260283.0,7.35,37869.0,39.94,736.0,55546.0,160700.0,25.9,69.92,5.64,5.69,7.04,5.46,0.9,5.14,0.22,,,,,0,0,1
02020,2001,Anchorage Municipality,Alaska,260283.0,7.35,38387.0,39.94,736.0,55546.0,160700.0,25.9,69.92,5.64,5.69,7.04,5.46,0.9,5.14,0.22,,,,,0,0,1
02020,2002,Anchorage Municipality,Alaska,260283.0,7.35,38905.0,39.94,736.0,55546.0,160700.0,25.9,69.92,5.64,5.69,7.04,5.46,0.9,5.14,0.22,,,,,0,0,1
02020,2003,Anchorage Municipality,Alaska,260283.0,7.35,39422.0,39.94,736.0,55546.0,160700.0,25.9,69.92,5.64,5.69,7.04,5.46,0.9,5.14,0.22,,,,,0,0,1
02020,2004,Anchorage Municipality,Alaska,260283.0,7.35,39940.0,39.94,736.0,55546.0,160700.0,25.9,69.92,5.64,5.69,7.04,5.46,0.9,5.14,0.22,,,,,0,0,1
02020,2005,Anchorage Municipality,Alaska,280389.0,5.82,40458.0,39.04,989.0,70151.0,255900.0,27.9,65.66,5.7,8.1,5.39,6.31,1.12,7.6,0.12,,,,,0,0,1
02020,2006,Anchorage Municipality,Alaska,280389.0,5.82,40976.0,39.04,989.0,70151.0,255900.0,27.9,65.66,5.7,8.1,5.39,6.31,1.12,7.6,0.12,,,,,0,0,1
02020,2007,Anchorage Municipality,Alaska,280389.0,5.82,41494.0,39.04,989.0,70151.0,255900.0,27.9,65.66,5.7,8.1,5.39,6.31,1.12,7.6,0.12,,,,,0,0,1
02020,2008,Anchorage Municipality,Alaska,280389.0,5.82,42011.0,39.04,989.0,70151.0,255900.0,27.9,65.66,5.7,8.1,5.39,6.31,1.12,7.6,0.12,1635.0,,,3.89,0,0,1
02020,2009,Anchorage Municipality,Alaska,280389.0,5.82,42529.0,39.04,989.0,70151.0,255900.0,27.9,65.66,5.7,8.1,5.39,6.31,1.12,7.6,0.12,1476.0,,,3.47,0,0,1
02020,2010,Anchorage Municipality,Alaska,291826.0,5.51,43047.0,40.11,1104.0,76495.0,277100.0,28.6,62.64,5.25,7.56,7.55,7.95,1.98,6.87,0.19,1422.0,,,3.3,0,0,1
02020,2011,Anchorage Municipality,Alaska,299107.0,5.59,43718.0,39.99,1197.0,78326.0,290500.0,28.9,60.33,5.53,8.59,6.3,8.7,2.1,8.31,0.15,1254.0,,,2.87,0,0,1
02020,2012,Anchorage Municipality,Alaska,299107.0,5.59,44388.0,39.99,1197.0,78326.0,290500.0,28.9,60.33,5.53,8.59,6.3,8.7,2.1,8.31,0.15,1321.0,,,2.98,0,0,1
02020,2013,Anchorage Municipality,Alaska,299107.0,5.59,45059.0,39.99,1197.0,78326.0,290500.0,28.9,60.33,5.53,8.59,6.3,8.7,2.1,8.31,0.15,1372.0,,,3.04,0,0,1
02020,2014,Anchorage Municipality,Alaska,299107.0,5.59,45729.0,39.99,1197.0,78326.0,290500.0,28.9,60.33,5.53,8.59,6.3,8.7,2.1,8.31,0.15,1364.0,,,2.98,0,0,1
02020,2015,Anchorage Municipality,Alaska,299107.0,5.59,46400.0,39.99,1197.0,78326.0,290500.0,28.9,60.33,5.53,8.59,6.3,8.7,2.1,8.31,0.15,1404.0,,,3.03,0,0,1
02020,2016,Anchorage Municipality,Alaska,299107.0,5.59,47070.0,39.99,1197.0,78326.0,290500.0,28.9,60.33,5.53,8.59,6.3,8.7,2.1,8.31,0.15,1488.0,,,3.16,0,0,1
02050,2000,Bethel Census Area,Alaska,16006.0,20.61,1645.0,38.93,814.0,35701.0,74900.0,21.8,12.23,0.37,0.87,81.61,1.05,0.06,3.77,0.03,,,,,0,0,1
02050,2001,Bethel Census Area,Alaska,16006.0,20.61,1675.0,38.93,814.0,35701.0,74900.0,21.8,12.23,0.37,0.87,81.61,1.05,0.06,3.77,0.03,,,,,0,0,1
02050,2002,Bethel Census Area,Alaska,16006.0,20.61,1706.0,38.93,814.0,35701.0,74900.0,21.8,12.23,0.37,0.87,81.61,1.05,0.06,3.77,0.03,,,,,0,0,1
02050,2003,Bethel Census Area,Alaska,16006.0,20.61,1736.0,38.93,814.0,35701.0,74900.0,21.8,12.23,0.37,0.87,81.61,1.05,0.06,3.77,0.03,,,,,0,0,1
02050,2004,Bethel Census Area,Alaska,16006.0,20.61,1767.0,38.93,814.0,35701.0,74900.0,21.8,12.23,0.37,0.87,81.61,1.05,0.06,3.77,0.03,,,,,0,0,1
02050,2005,Bethel Census Area,Alaska,17151.0,15.7,1797.0,38.94,944.0,53120.0,119200.0,19.2,12.11,0.19,0.33,80.39,0.93,0.34,5.71,0.0,,,,,0,0,1
02050,2006,Bethel Census Area,Alaska,17151.0,15.7,1827.0,38.94,944.0,53120.0,119200.0,19.2,12.11,0.19,0.33,80.39,0.93,0.34,5.71,0.0,,,,,0,0,1
02050,2007,Bethel Census Area,Alaska,17151.0,15.7,1858.0,38.94,944.0,53120.0,119200.0,19.2,12.11,0.19,0.33,80.39,0.93,0.34,5.71,0.0,,,,,0,0,1
02050,2008,Bethel Census Area,Alaska,17151.0,15.7,1888.0,38.94,944.0,53120.0,119200.0,19.2,12.11,0.19,0.33,80.39,0.93,0.34,5.71,0.0,13.0,,,0.69,0,0,1
02050,2009,Bethel Census Area,Alaska,17151.0,15.7,1919.0,38.94,944.0,53120.0,119200.0,19.2,12.11,0.19,0.33,80.39,0.93,0.34,5.71,0.0,2.0,,,0.1,0,0,1
02050,2010,Bethel Census Area,Alaska,17013.0,18.91,1949.0,41.9,992.0,52349.0,172300.0,22.0,10.9,0.38,1.06,82.62,0.93,0.11,3.97,0.04,7.0,,,0.36,0,0,1
02050,2011,Bethel Census Area,Alaska,17776.0,22.58,1974.0,35.43,1169.0,51012.0,165700.0,24.9,11.34,0.8,1.83,80.56,1.18,0.27,4.02,0.0,11.0,,,0.56,0,0,1
02050,2012,Bethel Census Area,Alaska,17776.0,22.58,1999.0,35.43,1169.0,51012.0,165700.0,24.9,11.34,0.8,1.83,80.56,1.18,0.27,4.02,0.0,7.0,,,0.35,0,0,1
02050,2013,Bethel Census Area,Alaska,17776.0,22.58,2024.0,35.43,1169.0,51012.0,165700.0,24.9,11.34,0.8,1.83,80.56,1.18,0.27,4.02,0.0,4.0,,,0.2,0,0,1
02050,2014,Bethel Census Area,Alaska,17776.0,22.58,2048.0,35.43,1169.0,51012.0,165700.0,24.9,11.34,0.8,1.83,80.56,1.18,0.27,4.02,0.0,2.0,,,0.1,0,0,1
02050,2015,Bethel Census Area,Alaska,17776.0,22.58,2073.0,35.43,1169.0,51012.0,165700.0,24.9,11.34,0.8,1.83,80.56,1.18,0.27,4.02,0.0,13.0,,,0.63,0,0,1
02050,2016,Bethel Census Area,Alaska,17776.0,22.58,2098.0,35.43,1169.0,51012.0,165700.0,24.9,11.34,0.8,1.83,80.56,1.18,0.27,4.02,0.0,7.0,,,0.33,0,0,1
02060,2000,Bristol Bay Borough,Alaska,1258.0,9.46,245.0,50.0,778.0,52167.0,139000.0,17.3,52.15,0.56,0.56,43.72,0.24,0.48,2.31,0.0,,,,,0,0,1
02060,2001,Bristol Bay Borough,Alaska,1258.0,9.46,241.0,50.0,778.0,52167.0,139000.0,17.3,52.15,0.56,0.56,43.72,0.24,0.48,2.31,0.0,,,,,0,0,1
02060,2002,Bristol Bay Borough,Alaska,1258.0,9.46,237.0,50.0,778.0,52167.0,139000.0,17.3,52.15,0.56,0.56,43.72,0.24,0.48,2.31,0.0,,,,,0,0,1
02060,2003,Bristol Bay Borough,Alaska,1258.0,9.46,232.0,50.0,778.0,52167.0,139000.0,17.3,52.15,0.56,0.56,43.72,0.24,0.48,2.31,0.0,,,,,0,0,1
02060,2004,Bristol Bay Borough,Alaska,1258.0,9.46,228.0,50.0,778.0,52167.0,139000.0,17.3,52.15,0.56,0.56,43.72,0.24,0.48,2.31,0.0,,,,,0,0,1
02060,2005,Bristol Bay Borough,Alaska,682.0,3.68,224.0,49.27,1017.0,62500.0,170500.0,22.4,54.11,0.0,2.05,23.02,0.0,0.15,20.67,0.0,,,,,0,0,1
02060,2006,Bristol Bay Borough,Alaska,682.0,3.68,220.0,49.27,1017.0,62500.0,170500.0,22.4,54.11,0.0,2.05,23.02,0.0,0.15,20.67,0.0,,,,,0,0,1
02060,2007,Bristol Bay Borough,Alaska,682.0,3.68,216.0,49.27,1017.0,62500.0,170500.0,22.4,54.11,0.0,2.05,23.02,0.0,0.15,20.67,0.0,,,,,0,0,1
02060,2008,Bristol Bay Borough,Alaska,682.0,3.68,211.0,49.27,1017.0,62500.0,170500.0,22.4,54.11,0.0,2.05,23.02,0.0,0.15,20.67,0.0,0.0,,,0.0,0,0,1
02060,2009,Bristol Bay Borough,Alaska,682.0,3.68,207.0,49.27,1017.0,62500.0,170500.0,22.4,54.11,0.0,2.05,23.02,0.0,0.15,20.67,0.0,1.0,,,0.48,0,0,1
02060,2010,Bristol Bay Borough,Alaska,997.0,3.88,203.0,47.99,1072.0,79931.0,182000.0,21.3,47.74,0.0,2.41,33.1,0.8,0.3,15.65,0.0,3.0,,,1.48,0,0,1
02060,2011,Bristol Bay Borough,Alaska,970.0,3.69,204.0,45.89,1063.0,79750.0,187500.0,21.4,53.4,0.52,7.11,28.97,0.72,0.21,9.07,0.0,0.0,,,0.0,0,0,1
02060,2012,Bristol Bay Borough,Alaska,970.0,3.69,205.0,45.89,1063.0,79750.0,187500.0,21.4,53.4,0.52,7.11,28.97,0.72,0.21,9.07,0.0,0.0,,,0.0,0,0,1
02060,2013,Bristol Bay Borough,Alaska,970.0,3.69,207.0,45.89,1063.0,79750.0,187500.0,21.4,53.4,0.52,7.11,28.97,0.72,0.21,9.07,0.0,2.0,,,0.97,0,0,1
02060,2014,Bristol Bay Borough,Alaska,970.0,3.69,208.0,45.89,1063.0,79750.0,187500.0,21.4,53.4,0.52,7.11,28.97,0.72,0.21,9.07,0.0,0.0,,,0.0,0,0,1
02060,2015,Bristol Bay Borough,Alaska,970.0,3.69,209.0,45.89,1063.0,79750.0,187500.0,21.4,53.4,0.52,7.11,28.97,0.72,0.21,9.07,0.0,0.0,,,0.0,0,0,1
02060,2016,Bristol Bay Borough,Alaska,970.0,3.69,210.0,45.89,1063.0,79750.0,187500.0,21.4,53.4,0.52,7.11,28.97,0.72,0.21,9.07,0.0,0.0,,,0.0,0,0,1
02068,2000,Denali Borough,Alaska,1893.0,7.89,274.0,34.9,568.0,53654.0,103400.0,15.8,84.52,1.43,2.48,4.7,1.37,0.32,4.97,0.21,,,,,0,0,1
02068,2001,Denali Borough,Alaska,1893.0,7.89,267.0,34.9,568.0,53654.0,103400.0,15.8,84.52,1.43,2.48,4.7,1.37,0.32,4.97,0.21,,,,,0,0,1
02068,2002,Denali Borough,Alaska,1893.0,7.89,260.0,34.9,568.0,53654.0,103400.0,15.8,84.52,1.43,2.48,4.7,1.37,0.32,4.97,0.21,,,,,0,0,1
02068,2003,Denali Borough,Alaska,1893.0,7.89,252.0,34.9,568.0,53654.0,103400.0,15.8,84.52,1.43,2.48,4.7,1.37,0.32,4.97,0.21,,,,,0,0,1
02068,2004,Denali Borough,Alaska,1893.0,7.89,245.0,34.9,568.0,53654.0,103400.0,15.8,84.52,1.43,2.48,4.7,1.37,0.32,4.97,0.21,,,,,0,0,1
02068,2005,Denali Borough,Alaska,1529.0,2.34,238.0,35.89,510.0,76250.0,167000.0,13.6,90.45,2.22,0.59,1.9,0.39,0.0,3.47,0.98,,,,,0,0,1
02068,2006,Denali Borough,Alaska,1529.0,2.34,231.0,35.89,510.0,76250.0,167000.0,13.6,90.45,2.22,0.59,1.9,0.39,0.0,3.47,0.98,,,,,0,0,1
02068,2007,Denali Borough,Alaska,1529.0,2.34,224.0,35.89,510.0,76250.0,167000.0,13.6,90.45,2.22,0.59,1.9,0.39,0.0,3.47,0.98,,,,,0,0,1
02068,2008,Denali Borough,Alaska,1529.0,2.34,216.0,35.89,510.0,76250.0,167000.0,13.6,90.45,2.22,0.59,1.9,0.39,0.0,3.47,0.98,0.0,,,0.0,0,0,1
02068,2009,Denali Borough,Alaska,1529.0,2.34,209.0,35.89,510.0,76250.0,167000.0,13.6,90.45,2.22,0.59,1.9,0.39,0.0,3.47,0.98,0.0,,,0.0,0,0,1
02068,2010,Denali Borough,Alaska,1826.0,0.49,202.0,25.06,782.0,74044.0,201900.0,15.6,88.39,0.55,2.3,3.5,1.04,0.05,3.89,0.27,0.0,,,0.0,0,0,1
02068,2011,Denali Borough,Alaska,2060.0,2.72,205.0,24.67,1044.0,81544.0,190200.0,11.9,84.71,0.63,2.62,3.54,2.86,0.0,5.63,0.0,0.0,,,0.0,0,0,1
02068,2012,Denali Borough,Alaska,2060.0,2.72,208.0,24.67,1044.0,81544.0,190200.0,11.9,84.71,0.63,2.62,3.54,2.86,0.0,5.63,0.0,0.0,,,0.0,0,0,1
02068,2013,Denali Borough,Alaska,2060.0,2.72,211.0,24.67,1044.0,81544.0,190200.0,11.9,84.71,0.63,2.62,3.54,2.86,0.0,5.63,0.0,0.0,,,0.0,0,0,1
02068,2014,Denali Borough,Alaska,2060.0,2.72,213.0,24.67,1044.0,81544.0,190200.0,11.9,84.71,0.63,2.62,3.54,2.86,0.0,5.63,0.0,0.0,,,0.0,0,0,1
02068,2015,Denali Borough,Alaska,2060.0,2.72,216.0,24.67,1044.0,81544.0,190200.0,11.9,84.71,0.63,2.62,3.54,2.86,0.0,5.63,0.0,0.0,,,0.0,0,0,1
02068,2016,Denali Borough,Alaska,2060.0,2.72,219.0,24.67,1044.0,81544.0,190200.0,11.9,84.71,0.63,2.62,3.54,2.86,0.0,5.63,0.0,0.0,,,0.0,0,0,1
02070,2000,Dillingham Census Area,Alaska,4922.0,21.41,605.0,39.57,761.0,43079.0,105300.0,21.2,20.95,0.37,2.26,69.38,0.61,0.02,6.3,0.12,,,,,0,0,1
02070,2001,Dillingham Census Area,Alaska,4922.0,21.41,607.0,39.57,761.0,43079.0,105300.0,21.2,20.95,0.37,2.26,69.38,0.61,0.02,6.3,0.12,,,,,0,0,1
02070,2002,Dillingham Census Area,Alaska,4922.0,21.41,610.0,39.57,761.0,43079.0,105300.0,21.2,20.95,0.37,2.26,69.38,0.61,0.02,6.3,0.12,,,,,0,0,1
02070,2003,Dillingham Census Area,Alaska,4922.0,21.41,612.0,39.57,761.0,43079.0,105300.0,21.2,20.95,0.37,2.26,69.38,0.61,0.02,6.3,0.12,,,,,0,0,1
02070,2004,Dillingham Census Area,Alaska,4922.0,21.41,615.0,39.57,761.0,43079.0,105300.0,21.2,20.95,0.37,2.26,69.38,0.61,0.02,6.3,0.12,,,,,0,0,1
02070,2005,Dillingham Census Area,Alaska,4946.0,11.42,617.0,39.43,934.0,60466.0,171900.0,18.9,20.56,0.22,3.17,65.37,0.79,0.36,9.52,0.0,,,,,0,0,1
02070,2006,Dillingham Census Area,Alaska,4946.0,11.42,619.0,39.43,934.0,60466.0,171900.0,18.9,20.56,0.22,3.17,65.37,0.79,0.36,9.52,0.0,,,,,0,0,1
02070,2007,Dillingham Census Area,Alaska,4946.0,11.42,622.0,39.43,934.0,60466.0,171900.0,18.9,20.56,0.22,3.17,65.37,0.79,0.36,9.52,0.0,,,,,0,0,1
02070,2008,Dillingham Census Area,Alaska,4946.0,11.42,624.0,39.43,934.0,60466.0,171900.0,18.9,20.56,0.22,3.17,65.37,0.79,0.36,9.52,0.0,2.0,,,0.32,0,0,1
02070,2009,Dillingham Census Area,Alaska,4946.0,11.42,627.0,39.43,934.0,60466.0,171900.0,18.9,20.56,0.22,3.17,65.37,0.79,0.36,9.52,0.0,6.0,,,0.96,0,0,1
02070,2010,Dillingham Census Area,Alaska,4847.0,11.32,629.0,40.24,999.0,56857.0,173300.0,22.4,17.64,0.23,2.08,70.79,0.66,0.12,8.46,0.02,6.0,,,0.95,0,0,1
02070,2011,Dillingham Census Area,Alaska,4979.0,14.75,634.0,39.73,950.0,54173.0,195100.0,24.2,17.69,0.34,2.89,71.74,1.45,0.02,5.86,0.0,10.0,,,1.58,0,0,1
02070,2012,Dillingham Census Area,Alaska,4979.0,14.75,639.0,39.73,950.0,54173.0,195100.0,24.2,17.69,0.34,2.89,71.74,1.45,0.02,5.86,0.0,8.0,,,1.25,0,0,1
02070,2013,Dillingham Census Area,Alaska,4979.0,14.75,644.0,39.73,950.0,54173.0,195100.0,24.2,17.69,0.34,2.89,71.74,1.45,0.02,5.86,0.0,5.0,,,0.78,0,0,1
02070,2014,Dillingham Census Area,Alaska,4979.0,14.75,649.0,39.73,950.0,54173.0,195100.0,24.2,17.69,0.34,2.89,71.74,1.45,0.02,5.86,0.0,5.0,,,0.77,0,0,1
02070,2015,Dillingham Census Area,Alaska,4979.0,14.75,654.0,39.73,950.0,54173.0,195100.0,24.2,17.69,0.34,2.89,71.74,1.45,0.02,5.86,0.0,5.0,,,0.76,0,0,1
02070,2016,Dillingham Census Area,Alaska,4979.0,14.75,659.0,39.73,950.0,54173.0,195100.0,24.2,17.69,0.34,2.89,71.74,1.45,0.02,5.86,0.0,6.0,,,0.91,0,0,1
02090,2000,Fairbanks North Star Borough,Alaska,82840.0,7.78,13711.0,46.05,679.0,49076.0,132700.0,24.6,75.98,5.7,4.15,6.76,2.03,0.29,4.78,0.32,,,,,0,0,1
